Country,Year,MortalityRate_per_100k
FIN,2012,0.722
BHR,2019,41.939
PHL,2013,30.876
GLOBAL,2014,67.177
GTM,2010,20.805
ETH,2018,5.026
IRQ,2017,4.288
CIV,2011,82.443
BWA,2011,0.218
GBR,2014,5.863
EUR,2015,3.198
SGP,2011,0.344
GMB,2019,32.796
GBR,2014,2.313
MDV,2017,23.367
POL,2012,3.128
PER,2016,11.027
CPV,2018,2.819
BHR,2018,6.63
PRT,2010,1.903
JOR,2010,2.332
MOZ,2013,1.868
FIN,2012,8.814
BRB,2010,9.133
GIN,2017,6.071
ITA,2013,3.472
TGO,2011,40.731
ECU,2016,4.244
GNB,2014,29.983
CHN,2017,28.693
TJK,2017,41.648
LBY,2017,35.94
PRT,2015,0.694
NER,2011,0.095
ATG,2017,20.505
BEN,2018,30.252
NAM,2014,0.161
ESP,2016,0.483
TGO,2010,30.921
ZAF,2010,0.923
THA,2011,3.728
MEX,2013,4.913
TCD,2014,8.577
ETH,2015,20.518
SYC,2018,31.997
CMR,2014,40.826
KHM,2019,21.72
DOM,2014,0.444
EGY,2014,62.847
TLS,2011,0.634
BWA,2016,73.25
BRA,2014,5.209
GMB,2012,33.285
AUT,2018,1.021
NOR,2013,0.775
CHE,2012,13.027
CMR,2017,0.59
SWE,2013,8.41
BIH,2016,32.985
VEN,2019,1.829
SLE,2014,7.252
HTI,2012,8.333
LVA,2014,71.154
GUY,2015,1.383
GIN,2012,0.323
SUR,2019,3.132
KAZ,2018,5.338
CHN,2011,5.029
FJI,2019,1.947
AUT,2014,1.017
MNE,2015,0.645
USA,2018,14.195
LCA,2018,3.469
BLZ,2012,1.694
KHM,2014,74.651
SRB,2016,12.461
LTU,2016,46.668
IND,2015,13.443
ETH,2013,22.309
KIR,2015,0.479
BTN,2019,52.544
BHR,2014,61.501
TUN,2017,3.226
CAN,2011,1.237
MDA,2010,0.546
MEX,2010,5.289
JOR,2011,19.93
ISL,2016,4.38
GUY,2019,0.254
PER,2018,10.981
NER,2016,9.019
CZE,2013,3.19
ARM,2011,11.468
IRN,2018,9.277
HUN,2017,5.162
COL,2017,3.29
NER,2012,5.633
BGD,2011,8.069
SLV,2015,3.799
MYS,2014,32.33
ITA,2014,3.419
SAU,2016,58.653
CYP,2017,2.151
ETH,2018,13.679
LBY,2019,49.363
EST,2017,0.277
SVK,2016,5.498
TJK,2019,30.078
JAM,2011,1.274
EGY,2018,3.675
BRB,2012,4.68
SYC,2017,42.878
BFA,2019,26.139
IND,2015,90.825
AFR,2011,86.902
AZE,2014,78.281
MRT,2012,27.291
BHR,2014,9.191
SOM,2012,21.516
NOR,2010,0.639
NLD,2015,19.821
ARM,2015,75.966
BLR,2013,1.468
MNG,2015,88.794
NIC,2015,6.874
CAN,2010,0.641
ESP,2016,7.418
MNE,2014,1.566
CIV,2013,26.879
ARE,2019,6.595
SUR,2011,1.166
BEN,2014,6.818
BFA,2016,92.671
KAZ,2015,12.435
BWA,2017,14.126
CUB,2015,2.942
SWE,2012,0.57
JOR,2013,3.222
DEU,2011,3.041
HTI,2019,28.672
MYS,2012,74.458
UGA,2019,5.078
BGR,2018,88.714
GRC,2019,0.806
ITA,2015,14.334
CAF,2011,30.948
HRV,2019,1.992
MLI,2015,5.019
BRB,2016,10.042
MAR,2016,40.074
WSM,2013,18.632
MRT,2011,0.233
BFA,2011,36.849
SEAR,2018,10.233
GIN,2013,0.309
PER,2019,1.316
ARE,2010,14.248
EUR,2013,8.687
SEAR,2017,16.406
EST,2016,10.63
NGA,2012,19.877
TCD,2014,29.978
KWT,2013,43.599
RWA,2010,19.79
PRK,2016,5.532
CMR,2011,24.84
POL,2017,4.789
BRA,2014,6.448
VUT,2016,70.91
PRT,2017,9.71
GLOBAL,2014,12.751
DJI,2014,15.918
SWZ,2013,110.327
OMN,2019,4.808
PER,2018,7.921
CYP,2018,16.049
AUS,2010,0.522
SYC,2017,19.198
GMB,2015,34.41
GHA,2012,128.194
DNK,2017,1.496
DEU,2014,2.428
BGR,2015,0.947
CIV,2014,3.328
OMN,2019,67.352
JAM,2013,7.349
AFR,2017,4.526
WSM,2015,24.973
LTU,2013,9.953
COD,2012,73.06
IND,2018,13.357
GBR,2014,16.633
NER,2012,21.842
LBR,2014,0.186
EGY,2016,63.966
CHN,2016,54.646
FRA,2014,8.418
SDN,2016,53.852
TON,2010,4.322
HND,2011,50.463
GNQ,2012,0.31
AZE,2017,23.52
HRV,2018,1.456
EUR,2012,2.157
LSO,2018,28.581
AGO,2019,15.752
FRA,2016,0.875
HUN,2014,64.174
SDN,2012,3.559
BDI,2017,23.884
MLI,2010,0.574
DJI,2018,52.434
NZL,2015,0.594
MWI,2013,0.218
NIC,2010,0.645
BLZ,2016,0.801
POL,2011,5.437
SOM,2013,0.266
BHS,2016,9.098
SAU,2015,11.886
LCA,2019,24.941
LAO,2010,7.221
LAO,2015,17.899
FIN,2011,7.372
LAO,2013,13.881
GMB,2011,1.021
WPR,2012,75.824
BGR,2011,21.822
COG,2017,17.762
JAM,2015,8.212
ARE,2015,52.379
SLV,2018,2.583
ARG,2010,3.437
UGA,2013,0.415
MWI,2016,14.83
TKM,2013,62.102
MLI,2015,26.973
TGO,2014,45.313
TCD,2011,4.738
GBR,2015,2.865
GLOBAL,2016,63.852
NZL,2015,1.652
KAZ,2011,8.304
ERI,2010,67.019
PNG,2012,3.436
THA,2016,5.637
MWI,2018,11.668
ISR,2018,5.419
GNQ,2014,59.055
VEN,2015,3.776
PAN,2019,9.591
AUS,2017,3.994
AUT,2014,18.131
PAK,2017,52.967
COG,2013,17.521
SEN,2014,4.734
TUR,2012,2.604
DNK,2019,1.909
STP,2016,31.617
GRC,2014,14.516
KWT,2019,10.187
NOR,2012,0.894
AZE,2011,76.508
TLS,2018,16.761
GRD,2017,20.731
UZB,2014,22.934
ITA,2012,3.489
CAN,2012,9.93
UKR,2016,77.121
MNG,2016,123.553
ERI,2017,101.534
HUN,2017,2.457
MKD,2018,28.209
GHA,2017,24.475
PAN,2015,8.499
HND,2017,12.072
THA,2019,8.192
SLV,2018,18.184
NLD,2017,5.723
SAU,2011,96.908
IRQ,2018,22.386
KOR,2015,1.327
ECU,2012,2.249
SLB,2014,45.38
NLD,2018,1.38
HRV,2014,29.85
AZE,2012,5.853
BTN,2010,0.915
MWI,2012,11.723
JAM,2010,8.519
SWZ,2011,0.145
BWA,2017,0.199
BFA,2013,46.138
MLT,2017,16.726
LVA,2019,29.463
GEO,2016,1.891
COL,2018,2.664
LSO,2011,37.596
WPR,2012,98.676
AUS,2018,5.1
GTM,2013,18.88
PRK,2011,93.023
MLI,2012,75.209
CMR,2011,0.553
UKR,2010,3.652
LBN,2016,3.279
COD,2016,27.717
TON,2011,1.831
COG,2010,21.388
MRT,2019,25.709
DEU,2010,19.472
VUT,2011,12.048
NLD,2013,14.098
MDG,2014,17.643
BIH,2011,1.662
MYS,2016,10.863
SOM,2015,30.032
MWI,2015,10.868
MYS,2011,19.348
AUT,2019,21.863
JPN,2015,7.894
FJI,2018,38.12
LKA,2011,0.698
CYP,2011,3.782
BDI,2016,22.938
SDN,2014,0.153
KOR,2019,4.003
PRY,2014,1.88
MUS,2016,0.869
BRN,2019,1.316
DEU,2014,17.011
ARM,2013,6.941
PAK,2011,21.306
LBY,2015,10.127
CAF,2013,0.283
AFR,2019,22.951
MNG,2012,78.968
EUR,2011,3.91
IRL,2013,17.538
WSM,2015,19.628
ISL,2015,0.519
BHR,2016,5.97
NAM,2016,35.678
ETH,2012,4.08
KIR,2010,4.828
CIV,2011,3.647
MLT,2010,1.505
DNK,2018,8.521
GRC,2010,6.887
WPR,2015,24.893
CIV,2015,38.981
VUT,2011,13.141
COL,2019,3.224
BRB,2013,9.492
GHA,2018,2.329
POL,2014,3.831
URY,2010,1.095
HUN,2010,30.996
TLS,2012,1.038
AUS,2011,0.779
BLR,2019,67.629
LSO,2013,8.901
KOR,2011,5.896
KEN,2012,28.382
NOR,2018,0.983
TUN,2010,32.617
SLE,2011,36.683
TUR,2016,6.395
BLZ,2012,17.172
NOR,2019,1.137
BLZ,2016,11.18
ZAF,2015,0.961
BLR,2011,3.23
DEU,2017,2.281
BIH,2019,55.047
IND,2013,78.489
NLD,2012,2.799
LBR,2010,24.86
CHE,2018,0.859
BRN,2018,0.557
AFG,2019,147.116
JOR,2014,1.895
LKA,2019,5.894
BGR,2015,44.941
LKA,2013,20.623
ITA,2017,3.258
CMR,2010,123.25
GNB,2019,32.955
HUN,2015,33.887
MKD,2016,4.037
BGD,2014,67.979
TLS,2010,1.34
MEX,2010,3.465
KIR,2011,22.577
PER,2017,3.444
MDA,2018,1.69
BEN,2015,3.446
KAZ,2019,20.773
CZE,2015,1.511
DJI,2017,18.767
IRQ,2016,5.229
FJI,2015,0.126
MDG,2018,17.544
LBN,2017,63.638
LBN,2010,2.573
EMR,2011,0.575
CAN,2016,0.443
PRY,2011,4.494
EUR,2016,39.021
ISR,2012,9.39
BIH,2014,3.461
UGA,2012,15.016
FIN,2015,0.544
BRB,2015,18.977
POL,2012,5.366
SVK,2017,4.1
KGZ,2014,8.175
PRY,2015,2.551
BHR,2018,5.521
CAN,2019,0.663
DOM,2010,3.99
LAO,2014,31.923
RWA,2019,17.09
AUT,2013,0.984
COG,2015,5.028
ROU,2013,53.674
IRL,2014,1.379
ALB,2013,0.645
NIC,2014,7.116
PER,2019,10.79
JOR,2014,1.382
NAM,2017,3.879
VUT,2011,46.269
POL,2014,44.177
COG,2011,77.435
STP,2013,31.256
MLI,2019,24.202
JPN,2010,3.66
SGP,2012,1.744
LAO,2018,6.063
SEAR,2014,26.298
FJI,2015,2.23
PRT,2017,2.429
PRK,2011,30.692
MDG,2010,58.417
EMR,2018,106.514
CIV,2011,32.252
LBR,2010,0.173
CMR,2018,33.526
MLI,2016,0.997
MLI,2018,0.596
IRN,2010,35.199
COG,2013,19.056
MNG,2010,81.044
HTI,2018,29.957
URY,2010,14.965
LKA,2017,5.551
BGR,2013,1.832
BOL,2018,5.693
CHE,2019,0.95
SEN,2016,68.04
MYS,2016,19.474
EST,2019,0.452
KEN,2015,3.375
TZA,2011,13.222
GRD,2014,6.084
TKM,2017,76.387
IDN,2016,1.823
JOR,2016,39.003
LVA,2018,1.643
BLR,2018,3.131
DJI,2019,51.738
LBR,2018,11.476
ARG,2010,6.119
SLV,2012,28.484
AFG,2018,33.243
KAZ,2012,24.834
CHL,2016,2.33
BHS,2019,2.308
COD,2014,15.477
ZMB,2014,22.215
ZAF,2017,4.633
BRN,2013,2.938
BLR,2016,40.436
SYR,2010,10.018
SWZ,2019,19.748
SVK,2010,3.229
DEU,2015,1.512
WPR,2010,8.765
NER,2018,38.616
BLZ,2011,1.211
SGP,2011,8.455
LUX,2013,0.869
CHE,2015,16.546
SWZ,2012,19.926
SLE,2013,0.211
KOR,2019,1.027
CHN,2013,67.098
GEO,2011,2.023
AUT,2012,16.312
NIC,2019,5.527
FRA,2014,15.251
COD,2017,23.421
CMR,2011,10.844
MNG,2015,51.653
CYP,2012,17.135
ARE,2011,0.705
OMN,2019,14.76
MEX,2011,4.552
THA,2017,1.477
YEM,2010,7.795
PHL,2013,89.916
UGA,2010,26.177
PNG,2010,3.984
SUR,2018,9.643
VNM,2015,76.8
DNK,2011,17.035
AFR,2014,0.466
GAB,2015,13.988
DOM,2013,31.794
USA,2017,19.272
CHN,2018,66.528
MNG,2016,94.408
POL,2019,3.321
BGD,2013,26.036
LSO,2010,49.507
MRT,2019,25.425
ISR,2016,2.632
SLB,2016,2.424
EGY,2017,124.229
LSO,2015,0.616
DOM,2012,0.554
SLE,2014,46.794
LAO,2017,56.536
RUS,2013,1.063
URY,2017,23.222
SYR,2012,59.897
GTM,2019,0.26
COL,2012,13.296
PAK,2010,99.553
CZE,2013,3.661
EGY,2011,12.632
EUR,2017,30.613
GBR,2016,15.422
PHL,2012,28.786
SYC,2019,9.101
GRD,2011,2.911
MKD,2018,82.841
KIR,2016,4.108
NLD,2011,2.277
DOM,2011,1.707
MNE,2017,52.978
NLD,2011,2.367
MNG,2010,8.729
TTO,2018,1.177
CUB,2013,4.136
PRY,2019,30.856
BHS,2019,10.417
VNM,2013,39.349
DZA,2012,47.369
MWI,2019,9.45
THA,2019,1.498
BFA,2018,110.322
IRN,2012,1.592
STP,2016,26.257
MWI,2014,67.121
VUT,2018,70.118
NPL,2013,2.635
ARE,2016,44.524
JAM,2013,7.18
DNK,2016,4.664
RUS,2017,0.729
GTM,2019,16.041
JPN,2015,2.769
CYP,2019,2.253
SLV,2013,3.486
LVA,2018,1.831
SGP,2019,10.901
LBN,2014,2.434
BWA,2013,0.419
MWI,2016,64.281
BOL,2012,17.241
GIN,2017,21.026
VNM,2011,54.37
DZA,2017,1.4
RWA,2014,6.459
SUR,2018,3.23
NER,2019,37.24
ARE,2018,1.214
MDG,2010,6.812
RUS,2010,3.021
GIN,2011,21.051
SVK,2014,2.26
USA,2019,0.708
TGO,2015,8.563
LBN,2013,2.485
UGA,2016,52.364
KGZ,2018,3.359
GRC,2011,3.288
LTU,2019,38.761
QAT,2011,104.768
CMR,2019,0.572
EUR,2010,2.276
DJI,2011,16.865
KEN,2013,3.574
TLS,2012,58.208
GEO,2018,1.321
HRV,2015,19.977
ECU,2014,25.672
PAN,2012,2.779
LUX,2012,1.29
MDA,2019,1.491
NOR,2014,0.636
IRQ,2016,3.741
SEN,2012,26.882
AUT,2011,1.168
NOR,2019,0.84
PAN,2016,2.281
STP,2019,1.961
KAZ,2014,3.554
TTO,2018,1.527
NOR,2019,0.963
CAN,2017,0.953
IRQ,2011,2.556
IRQ,2016,1.141
ARM,2018,7.576
SVK,2010,87.454
TCD,2011,112.466
BTN,2011,15.922
GMB,2010,39.146
BRN,2017,2.67
LBN,2011,4.577
UGA,2015,24.464
BWA,2014,20.533
CAF,2015,30.046
PRK,2016,132.704
BFA,2019,108.172
EGY,2017,86.568
ROU,2010,19.901
COM,2017,2.745
MAR,2013,60.526
WSM,2016,0.293
RWA,2012,16.082
PAK,2019,126.093
ISR,2010,14.336
NAM,2016,0.226
COM,2016,11.58
VEN,2010,17.903
SYR,2010,58.986
KIR,2017,38.7
GNQ,2016,19.762
EGY,2010,14.345
TTO,2014,0.7
ARG,2013,1.275
TTO,2010,28.221
AUT,2014,20.413
CHL,2019,5.484
EGY,2017,9.103
PRY,2019,0.718
FSM,2011,0.754
ARG,2016,3.221
MLI,2018,17.262
IDN,2012,22.502
IRQ,2016,1.8
NOR,2014,0.658
PNG,2012,22.244
LAO,2011,9.735
VEN,2012,31.983
POL,2012,7.13
KEN,2014,33.219
ARG,2018,7.213
GNQ,2010,0.489
LAO,2013,1.014
MMR,2017,23.324
GBR,2013,2.443
SEN,2015,27.254
TGO,2014,28.425
ARE,2019,70.037
LKA,2014,5.711
NZL,2014,0.512
GNQ,2014,60.81
TZA,2018,2.6
PRK,2018,26.717
BLR,2015,14.066
PER,2016,24.658
SRB,2011,1.351
IRL,2015,12.985
ISL,2016,10.975
VUT,2016,4.773
EMR,2014,2.189
TTO,2015,0.279
LUX,2014,0.773
GAB,2015,11.529
TCD,2011,44.702
ARG,2018,21.526
MYS,2010,11.732
IRL,2015,0.792
MAR,2012,3.231
VCT,2016,2.457
CAF,2017,11.634
PRY,2018,4.051
LCA,2011,4.968
GMB,2013,5.965
MAR,2013,10.668
COL,2011,18.845
SOM,2019,0.215
MNG,2019,119.774
RUS,2013,0.546
GRD,2015,1.023
HND,2018,3.542
TON,2015,22.569
GAB,2019,66.775
AUS,2016,10.147
NLD,2014,0.877
IRN,2017,9.137
ITA,2018,6.641
BHS,2017,0.523
MDV,2012,0.428
MEX,2015,24.023
MNG,2012,8.263
SYR,2018,11.203
NPL,2018,30.599
BRB,2016,5.108
AUT,2015,15.471
COM,2011,2.874
URY,2017,13.383
GTM,2014,48.066
VCT,2015,6.157
AUS,2014,9.27
ITA,2012,15.245
SOM,2018,65.837
GHA,2013,27.251
PHL,2010,21.488
SLB,2014,11.842
MLT,2011,1.657
CUB,2017,15.052
ESP,2010,2.786
BEL,2016,2.222
EST,2016,2.032
GLOBAL,2010,36.029
USA,2011,18.975
SSD,2010,16.084
EGY,2017,3.635
IDN,2018,1.643
BLR,2015,75.117
GRC,2017,4.74
NZL,2018,0.53
RWA,2010,21.371
PRY,2018,24.733
MWI,2010,20.636
TON,2017,3.952
TUR,2010,2.139
GNQ,2013,20.438
MDA,2019,1.232
NIC,2012,0.611
URY,2012,27.233
ETH,2016,5.141
TCD,2014,22.544
DZA,2015,35.731
GNB,2019,21.978
ETH,2019,19.368
MUS,2014,28.988
WSM,2018,34.377
CHL,2017,3.453
IND,2017,11.854
BGD,2019,7.131
SLE,2015,7.237
ZAF,2019,16.511
PAK,2016,17.83
KGZ,2015,5.332
BWA,2011,66.521
GRC,2010,2.704
ZAF,2019,20.999
DJI,2011,3.163
UZB,2015,105.686
CRI,2012,1.55
NZL,2011,8.01
TZA,2015,43.778
PER,2012,4.105
SLE,2013,99.957
SAU,2015,60.943
CUB,2012,5.313
ARE,2019,78.889
KGZ,2014,28.705
PAN,2017,0.53
KEN,2015,27.966
ISR,2011,2.23
HND,2019,0.518
LBR,2014,0.625
PAN,2012,12.5
IRL,2018,1.232
IRQ,2015,0.828
LBR,2014,25.103
KIR,2018,2.687
VCT,2010,0.615
CMR,2018,28.401
IND,2010,22.99
CHE,2011,1.87
BGR,2018,16.213
MNG,2010,3.553
GUY,2018,5.957
ARE,2017,26.907
ZMB,2010,78.776
POL,2018,5.553
MAR,2019,42.883
GAB,2018,25.929
DJI,2013,72.573
TLS,2011,0.954
LBR,2019,23.444
KGZ,2013,3.114
ARM,2017,77.293
FSM,2011,36.92
FRA,2018,1.309
BWA,2014,16.636
MDV,2014,1.544
BHS,2013,0.128
DEU,2012,1.667
COD,2017,8.105
RUS,2013,1.158
MDG,2018,14.118
TKM,2016,2.197
SUR,2017,29.034
SEN,2019,69.669
BGD,2014,8.248
ECU,2016,15.419
DOM,2013,22.855
JPN,2010,9.245
RWA,2015,18.846
BEL,2015,2.586
TJK,2018,9.269
MDV,2010,39.479
ESP,2016,1.823
HRV,2011,0.541
CZE,2015,31.468
NPL,2015,33.142
PRT,2012,3.686
CPV,2017,25.09
TUR,2018,6.098
CIV,2016,22.281
MEX,2011,5.117
BIH,2015,5.09
BFA,2016,45.749
DJI,2011,63.658
PNG,2012,6.446
NOR,2013,1.512
COM,2012,20.746
KEN,2013,9.661
SYC,2013,17.287
BRA,2011,33.168
TUN,2018,3.27
CPV,2013,39.747
HUN,2012,6.542
SSD,2018,18.418
LBY,2010,4.112
IDN,2014,5.525
BTN,2015,0.88
SVN,2010,4.795
RUS,2014,1.121
NPL,2013,28.841
LBN,2019,4.158
SLB,2016,12.256
NER,2015,46.798
JAM,2014,19.16
TKM,2011,1.937
GRC,2013,2.028
EST,2019,0.6
MYS,2011,11.194
PRK,2012,39.162
ARM,2019,7.976
LAO,2014,6.245
LSO,2017,36.658
DEU,2013,22.367
FRA,2018,0.815
COG,2011,5.714
VEN,2019,4.407
CRI,2013,2.236
LBN,2013,3.73
SVN,2017,2.375
GRD,2017,6.373
NAM,2011,12.913
LKA,2011,8.08
ROU,2018,12.308
NIC,2010,4.401
GUY,2015,0.39
IND,2014,14.171
CHE,2017,7.549
JPN,2017,2.515
MAR,2013,43.578
TGO,2017,8.12
NLD,2019,1.134
SWZ,2010,6.924
BEL,2011,4.122
ZAF,2018,10.841
SLE,2017,33.922
TUR,2016,3.521
BFA,2010,0.188
GUY,2011,5.494
GTM,2016,46.612
CHL,2011,5.263
URY,2016,1.201
FJI,2013,1.834
SVN,2015,19.299
BEN,2011,86.727
MAR,2017,47.722
SWE,2015,0.373
NLD,2012,2.293
QAT,2010,10.351
USA,2014,1.736
CHE,2015,0.924
PAN,2018,3.52
AFR,2019,4.362
SVK,2019,5.577
SAU,2012,5.268
SRB,2012,44.108
COM,2016,47.457
WPR,2014,28.141
SLV,2019,5.04
MLT,2010,0.683
PNG,2015,0.606
COL,2012,2.842
NAM,2018,0.306
BDI,2012,30.589
AMR,2010,4.097
BRA,2013,0.569
HRV,2017,4.798
QAT,2013,16.242
MNE,2010,60.323
TKM,2015,59.374
TLS,2010,25.609
DZA,2016,35.97
PER,2012,10.312
LVA,2015,10.4
VCT,2015,2.389
DZA,2019,1.948
COM,2016,2.759
CRI,2015,2.698
PER,2014,3.857
EUR,2014,1.915
VCT,2016,6.194
CRI,2013,12.377
NZL,2018,7.256
AGO,2014,14.862
MOZ,2016,18.423
MDV,2015,19.748
MEX,2019,0.354
CHE,2010,0.66
AUS,2014,1.308
MOZ,2010,21.56
HUN,2011,49.199
EMR,2010,9.423
GRD,2011,0.443
BGR,2011,15.996
BEN,2014,4.818
JPN,2018,1.468
VCT,2016,0.311
GIN,2010,33.145
KAZ,2010,5.314
SSD,2016,10.173
GTM,2018,2.154
NOR,2014,0.894
AZE,2012,3.991
GRC,2016,3.042
PAK,2011,0.485
JAM,2019,0.568
JOR,2012,3.45
MEX,2014,14.886
NER,2011,50.897
MDG,2016,17.02
NGA,2014,85.032
ETH,2018,10.755
COL,2017,22.47
MUS,2016,37.196
GIN,2018,20.48
AUS,2017,1.161
LAO,2011,22.274
IND,2015,13.423
LVA,2010,15.401
GHA,2012,27.949
BWA,2015,21.067
BRB,2012,9.474
IND,2019,11.668
JAM,2016,8.352
NAM,2015,13.312
BRB,2012,7.665
ARG,2012,1.929
TUR,2017,49.428
SWZ,2010,18.86
AFG,2011,1.587
SUR,2011,3.094
MDV,2016,27.056
PHL,2019,2.091
GRC,2018,18.721
GBR,2018,0.938
SEAR,2011,15.335
DJI,2011,17.573
COL,2012,23.267
KWT,2018,1.407
BRA,2013,36.573
GUY,2015,6.027
DJI,2010,4.497
ARM,2012,41.877
KEN,2015,9.517
MRT,2014,25.308
VUT,2016,45.46
AZE,2013,2.821
MEX,2016,3.015
GRC,2016,24.923
ALB,2011,2.069
TLS,2010,13.804
SVK,2018,6.64
ISL,2015,0.848
ZMB,2012,21.619
THA,2018,10.333
LBY,2019,4.351
BRN,2014,1.683
HND,2019,26.974
LSO,2012,25.636
NLD,2017,1.129
SEAR,2017,1.575
MUS,2013,2.874
PHL,2011,46.394
BLR,2016,2.572
MNE,2016,66.394
NIC,2018,0.313
LUX,2010,3.044
MRT,2013,3.644
LAO,2016,20.645
MNE,2016,52.453
LBR,2013,0.384
KHM,2015,16.465
NER,2011,32.333
ARM,2018,6.539
AMR,2018,2.228
SUR,2016,5.096
LBY,2013,1.868
ECU,2018,11.936
KGZ,2012,21.38
PRY,2018,1.031
CMR,2013,26.802
ARE,2017,9.255
DEU,2015,1.564
BEL,2015,2.303
BRN,2014,3.318
SYR,2016,4.745
SLV,2010,3.626
COD,2018,0.551
NOR,2010,1.385
HUN,2011,74.151
NAM,2018,0.228
CUB,2019,17.024
ARG,2017,3.708
MLT,2013,3.399
AMR,2017,3.726
GEO,2016,3.941
PRY,2019,3.021
TUN,2012,10.921
UGA,2016,15.714
BIH,2016,4.377
GRD,2010,3.051
MUS,2015,2.422
IDN,2015,0.502
BGR,2016,15.254
LCA,2010,2.181
ERI,2010,33.481
BLR,2011,48.724
TCD,2015,110.782
PAN,2016,1.629
MKD,2013,1.06
BGR,2011,61.139
LUX,2012,2.513
WPR,2011,18.587
SYR,2015,83.702
ALB,2015,51.523
BEN,2018,6.532
KAZ,2013,4.049
NZL,2019,0.793
KIR,2017,50.791
SAU,2012,1.391
IRN,2019,3.163
URY,2013,2.078
LVA,2012,0.544
PRT,2010,2.46
MEX,2014,4.373
MNG,2013,132.539
TLS,2018,1.037
BHS,2018,12.26
WSM,2012,23.919
TON,2012,2.095
KWT,2017,1.554
MNG,2018,5.734
LBR,2017,0.389
TUN,2019,44.554
MLT,2012,1.299
COG,2018,5.536
DEU,2019,2.105
ZWE,2018,2.12
STP,2016,18.097
CHN,2011,87.726
CIV,2014,0.442
SSD,2010,1.464
GUY,2011,1.868
DJI,2019,24.216
LVA,2017,1.247
USA,2013,15.461
NAM,2018,13.061
BLZ,2012,3.407
BWA,2016,48.476
HND,2010,25.258
CIV,2019,26.004
ATG,2011,0.13
CHL,2014,4.881
GMB,2010,0.56
MMR,2019,12.015
TZA,2016,13.83
KGZ,2014,153.21
VNM,2016,5.88
FIN,2019,8.321
IRQ,2015,1.813
PRY,2015,5.423
YEM,2012,0.794
TUR,2012,7.237
BLR,2011,1.772
TKM,2011,22.59
BRN,2017,5.074
TZA,2011,12.364
GUY,2014,0.304
MKD,2011,9.29
RWA,2016,15.685
BEL,2019,2.158
SAU,2018,0.499
PRK,2011,35.851
TGO,2019,73.673
NLD,2016,18.009
CPV,2014,23.284
CIV,2010,130.821
BHR,2016,9.051
GTM,2013,16.469
UZB,2016,111.59
ECU,2014,2.793
ALB,2019,19.721
USA,2017,1.762
LTU,2018,7.8
CMR,2010,27.889
MYS,2011,17.627
POL,2012,8.857
LBR,2012,27.159
VUT,2018,4.689
ECU,2013,0.523
CUB,2016,20.089
GNQ,2010,62.739
SWZ,2013,0.372
AGO,2019,0.326
ECU,2012,22.899
PAN,2017,0.379
NER,2011,21.641
TGO,2018,75.338
KEN,2010,3.644
ESP,2011,15.165
SLE,2019,0.547
SDN,2012,49.025
LUX,2013,0.949
AGO,2012,0.36
ECU,2010,0.827
ESP,2017,0.774
SEAR,2011,18.252
MMR,2019,27.688
CPV,2017,2.12
ATG,2014,5.661
USA,2017,1.937
MEX,2015,2.898
LBR,2017,0.197
TUR,2011,33.652
PHL,2013,16.663
DEU,2011,1.888
GTM,2014,17.956
GEO,2015,45.243
AMR,2012,14.496
PER,2010,1.555
LTU,2019,0.579
AZE,2018,73.392
NPL,2019,7.968
LUX,2015,10.37
RUS,2013,11.184
ARM,2017,8.374
SRB,2018,3.348
VCT,2015,2.704
OMN,2016,6.216
MLI,2011,22.395
GBR,2010,3.325
MDV,2019,14.035
TJK,2019,183.778
LBN,2015,4.133
PRY,2016,2.156
LUX,2013,11.745
CHL,2016,2.487
SSD,2016,2.792
DOM,2010,0.248
FIN,2011,0.522
TGO,2012,37.518
BGR,2016,0.865
WSM,2011,2.676
KIR,2010,0.177
ZMB,2014,2.182
TUN,2011,31.85
AFG,2019,80.327
DZA,2013,4.108
RWA,2016,8.957
KHM,2018,49.207
DNK,2014,2.307
KGZ,2014,22.533
WSM,2010,2.634
HTI,2011,28.312
TTO,2013,21.543
CHL,2011,2.442
COD,2013,18.904
VEN,2010,4.128
CIV,2017,0.231
DOM,2015,25.001
GEO,2019,97.903
DNK,2015,18.856
DNK,2014,2.635
IRQ,2016,0.83
MEX,2016,4.446
ETH,2011,13.403
BDI,2015,9.378
GIN,2014,6.218
SUR,2019,28.122
RUS,2012,11.377
KIR,2012,10.524
LBY,2017,39.262
SOM,2014,0.264
MDA,2012,17.041
TZA,2018,9.886
ECU,2018,0.606
BDI,2010,0.228
JPN,2018,1.811
EST,2019,9.733
LBY,2019,33.011
GIN,2015,4.764
ROU,2013,25.649
HRV,2013,25.076
NLD,2015,6.351
BGR,2018,1.815
BRN,2016,1.189
ZWE,2015,0.212
SVK,2011,2.971
IND,2019,83.395
BIH,2015,20.147
DZA,2011,55.156
SAU,2013,23.353
JAM,2010,1.832
HTI,2014,8.264
SOM,2010,30.283
RWA,2014,15.429
UKR,2014,64.599
DNK,2019,10.426
AFR,2010,66.451
LBR,2016,63.963
GAB,2011,2.839
CUB,2010,4.475
IDN,2012,26.315
ARG,2017,6.699
AMR,2016,1.008
BGD,2012,25.247
CHN,2011,21.793
TKM,2010,115.535
NZL,2017,0.632
RWA,2010,7.177
LAO,2019,58.896
BIH,2015,4.599
SLV,2017,27.213
MUS,2010,20.21
KIR,2016,1.72
IND,2012,2.287
